10.868,0.838,0.838
1.488,0.016,0.853
1.437,0.015,0.868
1.110,0.009,0.877
1.018,0.007,0.884
1.014,0.007,0.891
0.901,0.006,0.897
0.893,0.006,0.903
0.889,0.006,0.908
0.868,0.005,0.914
0.855,0.005,0.919
0.844,0.005,0.924
0.802,0.005,0.929
0.776,0.004,0.933
0.770,0.004,0.937
0.755,0.004,0.941
0.740,0.004,0.945
0.734,0.004,0.949
0.698,0.003,0.952
